generation,tempsmin,tempsmax,tempsmoy
414,107.25202360001276,149.37047480000183,131.11019126666847
415,92.74164019999444,152.36671419999038,127.52803662500082
416,104.75424579999526,147.79472879999958,127.48681374999917
417,101.97330860000511,140.96002919999592,123.4534550666637
418,105.18054899999697,152.00570529999095,126.38957241666503
419,98.1735320000007,147.68000270001357,125.10155315833254
420,87.24576469999738,139.9538048999966,115.77189999999973
421,99.15133900000365,123.05510569999751,113.94300010000006
422,95.88714999999502,140.53330650000134,119.17811485833347
423,104.5910506999935,140.0531980000087,119.68148693333205
424,99.548475100004,143.50051769999845,121.1833531166667
425,107.87341299999389,144.59020770000643,125.63066818333391
426,86.89896519998729,135.74368079999113,114.31359019166727
427,105.04184770000575,132.81151200000022,120.87715759166774
428,107.46689370000968,142.59745760000078,124.83575883333349
429,107.93010509999294,140.06297959999938,125.03819316666825
430,104.96753219999664,147.30713640000613,130.52011773333288
431,104.67067710000265,152.9686953999917,125.78760974166653
432,113.67906880000373,155.52495550000458,132.19450529166716
433,90.67960540000058,147.14856370000052,126.22100522500114
434,112.13923459999205,137.8408638999972,126.04547257499992
435,117.31348219999927,156.58821279999393,141.11172414166745
436,109.93177769999602,163.682020200009,140.64589994166576
437,114.96053440000105,166.71624290000182,141.1190059166644
438,111.31384259999322,137.72756680000748,127.34210769999966
439,118.55369879999489,162.951868499993,140.890761349999
440,105.8758194999973,155.3296377999941,128.8726382666658
441,119.27864619999309,159.43961839999247,141.87078009166362
442,121.09263260000444,159.83891819999553,141.04450910833353
443,116.99048610001046,154.29244020000624,137.8251605000005
444,113.94769279999309,163.79656899999827,140.14497019166689
445,118.89293920001364,155.39053290001175,137.1538126166682
446,120.82878009999695,154.20484160000342,139.24486639166935
447,109.95278039999539,147.29579119999835,130.44431645833416
448,114.50555829999212,156.7894016999926,138.05451057499886
449,111.6425969999982,160.24441739999747,138.38868672499908
450,123.21019080000406,169.7517863999965,146.1572222249973
451,116.75097860000096,157.308022600002,138.2630197999982
452,127.33844779999345,164.15122020000126,146.81219649999912
453,114.09016699998756,162.24773960000311,145.3294828166654
454,123.61783879999712,166.8479190999933,142.89470881666543
455,123.17693340001279,168.37175989999378,149.01711123333493
456,122.51004300000204,153.73273099999642,138.89942894999936
457,116.34368419999373,166.17187489999924,135.66499254999871
458,117.19306880001386,158.49833630000649,136.0908143166671
459,122.76941040001111,165.0297503000038,144.09838149166777
460,113.20088080001005,166.1553819999972,139.3163030583346
461,106.39652650000062,163.5106095999945,139.1194651499985
462,113.93441639999219,164.34767410000495,134.70794767499925
463,116.50862779999443,167.52467430000252,145.3024378416679
464,113.74490679999872,168.16534700000193,141.20812445000288
465,129.6297639000113,173.0814143000025,154.21926339999968
466,118.30868639999244,163.7725286999921,142.14941063333268
467,124.62027110000781,162.82827539999562,145.26921319166527
468,109.48078450000321,160.09980090000317,138.37964797500294
469,127.68687960000534,162.7797334999923,148.7523428083332
470,128.3093172999943,175.6179520000005,153.1702240083323
471,108.97348030000285,179.76654119999148,150.5510205749973
472,123.85631000000285,164.54804839999997,148.9901294166666
473,132.71736070000043,173.8916135000036,157.4889438666663
474,108.73620959999971,173.37759869999718,145.98505172499912
475,133.8690776000003,163.3409421999968,147.3767488
476,132.22197709999455,167.0725489000033,154.02101063333248
477,129.7078421999904,165.90280100000382,152.44580747500004
478,122.09271550000994,166.05517629999667,146.76197891666865
479,128.92191229999298,172.33313520000956,153.4831227583321
480,123.37131149999914,172.9980188999907,156.7253065749986
481,127.61502979999932,174.485486199992,155.0554669083334
482,129.31808640000236,172.89506009999604,159.62884268333315
483,121.72135479999997,166.44343949999893,149.52433372500187
484,128.53188559999398,178.5648591000063,157.34595220833458
485,126.00151220000407,171.7670858000056,146.98212887500145
486,115.3052483000065,170.83921890000056,144.45499927499864
487,128.90054889999737,175.42491490000975,150.93965513333265
488,124.7585287999973,174.88694609999948,151.64725157500047
489,129.26799229999597,177.8754382999905,156.21323703332988
490,120.15971300000092,165.55348260000756,143.1618012083321
491,124.74043209999218,174.1938913000049,153.4027495583323
492,128.76487499999348,174.54482549999375,157.11092790833086
493,126.61661890000687,171.56702970000333,159.1536816333343
494,127.76904299999296,172.15107279999938,160.72867447499934
495,126.11364329999196,163.20552580000367,150.58354731666623
496,121.20583380000608,175.26781479999772,145.10704181666733
497,121.77655510000477,171.80410499998834,149.75131540833172
498,126.52696360000118,172.2730171000003,157.87449056666688
499,126.54062320000958,177.85966010000266,153.20803508333483
500,124.41044099999999,177.95887149999908,149.26447319166618
501,115.95053560000088,171.18467720001354,151.71972529167033
502,124.62361469998723,172.6159214000072,151.48440242500268
503,128.8378345000092,173.492837400001,151.2453328583324
504,124.50389429999632,176.5391454000055,160.07322489166594
505,142.85816790000536,176.99396680000063,162.05990394999995
506,128.11439319999772,175.90892429999076,160.8896426499996
507,138.67447340000945,181.85864839999704,170.66738648333316
508,130.91067830000247,177.0933531000046,159.9345902249976
509,126.14997479999147,176.2621569999901,156.4012714833334
510,126.60803109999688,180.29471689999627,159.80271398333448
511,126.62428530000034,182.3243039999943,156.89887408333257
512,115.89388770000369,180.66289079999842,154.7490807000007
513,118.12996869999915,177.96118689999275,160.297363166667
514,128.3135675999947,176.80374670001038,159.7620520916668
515,131.71364590000303,180.69814269999915,163.15204338333206
516,135.7620176000055,178.54489449999528,163.31325990833406
517,119.73740759999782,177.85860870000033,156.8695025500007
518,135.64572689999477,177.12333489999583,168.37518121666653
519,130.0809070999967,183.03777699999046,160.7539291916643
520,131.12074739999662,181.31017959999735,161.06338968333148
521,136.92791519999446,179.97374220000347,162.26257739166735
522,129.3005348000006,173.36349200000404,160.07679323333164
523,135.28114929998992,176.38373220000358,162.30490105000476
524,122.4765264000016,178.03790399999707,158.80431811666858
525,128.8991032999911,175.23384130001068,161.30862103333493
526,122.95654140000988,178.7039516000077,148.0193796666681
527,138.36296759999823,179.14167050000106,168.71900105833265
528,127.08359739999287,179.3089753999957,164.5063953999961
529,124.21318109999993,171.4844987999968,151.16212946666565
530,126.98165719999815,172.89602519999607,149.9292700749999
531,120.45138109999243,175.5976742000057,153.74412979166422
532,126.59531220000645,175.0221057000017,155.42501374999847
533,124.67355760000646,172.75983889999043,143.6288609166671
534,120.84875229999307,162.8250587999937,140.0307538249981
535,119.40502370000468,175.0811839000089,154.51826528333672
536,126.63072889999603,173.08590620000905,157.91996459166816
537,137.731738699993,183.41605049998907,167.85826055000265
538,111.6710330999922,175.56211159999657,151.297105925
539,127.43573909999395,180.80647290000343,160.0057733083328
540,130.90594969999802,172.05826809999417,154.3830552666659
541,129.80863420000242,177.14753969998856,150.73110623333437
542,136.09452359999705,175.70495380001375,155.69036301666588
543,126.92998010000156,179.90170190000208,152.37972874166493
544,134.6545075000031,178.72233399999095,158.0591913916663
545,127.1043187000032,152.23203790000116,143.43337375000192
546,123.27692960000422,162.1592490000039,142.67698437500076
547,131.9552047999896,177.5435748000018,158.27372486666718
548,128.68007410000428,172.3717658000096,154.09962143333541
549,112.07358050000039,165.75280770000245,143.1054629666675
550,126.13333499999135,170.50750989999506,147.04649189166352
551,128.38964740000665,145.5298877000023,141.64754984166697
552,123.1571522999875,183.3086203999992,159.9340891499984
553,121.35761310000089,172.7804832999973,147.36580696666593
554,120.16155370000342,177.8495200000034,151.79226616666588
555,125.29413769999519,183.32157840000582,155.7985999916697
556,119.59572470000421,178.47341409999353,151.58982084166686
557,130.347801099997,163.78657470000326,145.88361657500232
558,131.01950130000478,170.0127124999999,154.06374103333656
559,142.72425670000666,180.03955919999862,160.25758435000049
560,133.1654669999989,176.4950843000115,156.36102118333415
561,119.82607529999223,183.99244299999555,153.33003909166533
562,121.07685409999976,178.62126629998966,153.16792816666324
563,122.29956210000091,155.72792380000465,146.989017099997
564,133.5259350999986,172.524828900001,154.88220800833128
565,137.2422310999973,185.98847599999863,163.37094354166766
566,129.2128620000003,190.88664090000384,154.55561012500038
567,133.47197009999945,179.07788020001317,152.3216878000009
568,129.19234740000684,167.55653800000437,150.3455375333348
569,129.7134834999888,176.58508200000506,152.3505942583312
570,126.73295279999729,181.15945350000402,158.67629670833534
571,135.835905800006,170.23012369999196,153.70744964166806
572,134.07354759999726,180.39293980000366,156.16848436666623
573,127.99517619999824,181.37340709999262,158.54168619166376
574,138.6479404999991,183.02381830000377,163.57588465833274
575,131.6602755000058,180.73474480000732,165.04388610000024
576,127.82104719999188,173.36779209999077,151.46670364166494
577,129.31677200000559,182.12959129999217,160.43623189999926
578,118.68969540001126,181.15817820001394,151.82968001666936
579,128.96795540000312,177.99371470000187,156.8987220166649
580,137.54777640000975,186.81106799999543,161.66723085833655
581,137.90490690000297,184.80093189999752,163.71392708333224
582,141.57629880000604,186.94566310000664,164.00052591666704
583,137.68812789999356,187.5759825999994,165.2671622083326
584,136.70640999999887,190.06757020000077,169.46058935833207
585,130.35769629999413,178.62897559998964,162.25135338333226
586,135.73391539999284,182.80061609999393,162.49774744999982
587,130.23736440000357,182.8386387000064,159.3549532416679
588,135.19281360000605,176.33936159999575,160.90051503333476
589,140.69443420000607,178.0032429999992,162.8039050916656
590,139.62119679999887,182.35880829999223,167.8390194416667
591,133.03233840000757,183.44570359999489,159.33793728333572
592,132.71291269999347,182.55391529999906,161.0492760749997
593,130.4311471999972,185.18546839999908,163.0222557333315
594,137.2075981000089,184.46628249999776,167.24415904166622
595,130.5826764999947,182.35671340000408,154.2947508666645
596,140.7781881999981,182.74872109999706,166.20837310833545
597,132.52285229999688,179.63743069999327,154.87214912499863
598,128.8368279000133,182.8203508000006,153.57758325000032
599,141.2228424000059,183.4270971000078,161.97462127500208
600,131.65083400000003,182.55323560000397,156.09159890000106
601,136.60404969999217,180.39218620001338,161.39109632499944
602,135.26728189999994,188.13157209999918,160.59379659166734
603,143.43614979999256,188.79151670000283,169.30362160833343
604,132.21118189999834,179.33959719999984,160.5662518166658
605,128.86734540000907,179.23051249999844,160.7245993000021
606,139.73048769999878,180.34026100000483,162.30506072500188
607,132.05525730000227,186.48790059999737,160.62692361666632
608,138.30862190001062,182.56569750001654,158.7007153916687
609,128.63382499999716,184.30666490001022,164.00179009999798
610,134.8481097999902,189.84196339998743,166.50827548332504
611,132.89267249999102,180.37471400000504,157.14921189166975
612,120.14141509999172,183.92621689999942,159.1248000916627
613,126.91876130001037,178.53064049998648,157.61845569999664
614,127.86661539998022,169.80553270000382,150.88924028333227
615,141.90479380000033,184.9286984000064,162.22748455833548
616,137.51872749999166,178.76026179999462,161.86048495833288
617,136.93524299998535,185.2122725000081,167.1091301750033
618,139.28894470000523,186.22043109999504,170.54329276666735
619,134.2870752000017,187.8267205999873,168.29344394999498
620,138.13641510001617,185.22440460001235,164.35767514999557
621,132.86408259999007,188.776007700013,167.27314349167622
622,131.2457824999874,195.40352530000382,164.15262571667213
623,137.77633480000077,190.93338619999122,178.03421560833036
624,133.49622760000057,195.34326910000527,178.6107135416702
625,133.61905039998237,189.41638000000967,168.59913739167192
626,148.8193564999965,192.15360079999664,174.14668974166852
627,140.05961310002021,193.19687950002844,172.69931625000268
628,141.12898889998905,194.33596970001236,170.67459573333085
629,138.46887140002218,191.8085156000161,167.09364320000168
630,137.34833030001028,192.5915956000099,169.53357549166444
631,144.0239419999998,195.69072520002373,176.86186990833326
632,133.75459249998676,188.50135979999322,169.48692260832954
633,141.16389339999296,199.6123585999885,166.97210240000277
634,134.05857449999894,184.37404049999896,159.70743479999996
635,134.21976619999623,187.2148584999959,161.1969680583376
636,145.94219040000462,192.7974434000207,176.32357166667256
637,137.88463250000495,191.38454410000122,171.2792583416643
638,138.46852840000065,195.85684710001806,181.50061594166618
639,137.21421229999396,195.9327851999842,179.13093533332963
640,144.39688660000684,194.00140549999196,177.72100014166548
641,147.90555850000237,196.62097690001247,184.51933744999647
642,145.81884459999856,195.40033209999092,182.61513488333244
643,142.7849288000143,202.92968380000093,183.63450702500026
644,146.56930069997907,201.0383414000098,178.15476238333213
645,142.16643509999267,193.51542670000345,177.21015224166572
646,141.0605688999931,195.1288953999756,169.29309379999904
647,152.32176360001904,204.1827495000034,177.52239091666948
648,140.81504800001858,197.75244530002237,173.87645260833474
649,135.11651180000626,198.8787253999908,182.81507270833148
650,137.78274679998867,196.4091991999885,178.34217370833116
651,133.57692829999723,196.72736229997827,177.44909372500356
652,143.06436519999988,193.54400539997732,169.77726056666629
653,130.66466080001555,200.13435420001042,179.48901647500557
654,143.3709996000107,189.62712889999966,180.16036775833103
655,147.63982029998442,202.1710276999802,184.5844540916684
656,132.6887199000048,191.27133400001912,173.30750144166814
657,133.28531110001495,193.45800549999694,176.82664760833237
658,136.42445650001173,194.79590700002154,171.94228400833526
659,146.29162909998558,193.0166871000256,176.62359890000275
660,154.72526050001034,194.30610549999983,178.14495552500497
661,136.62477399999625,199.30925260001095,173.95546566666357
662,136.13382810002076,197.0038205999881,175.76696430000206
663,164.54777830000967,247.90230859999429,215.6909672416708
664,169.80116419997648,252.40838880001684,229.75529642500382
665,163.11803339998005,242.5836087000207,215.18247112500103
666,143.95300350000616,194.361390999984,179.8460900000015
667,176.54839439998614,251.61454239999875,236.4179396749993
668,170.36250829999335,257.90526130000944,231.52444894167033
669,171.48948220000602,261.63615349997417,240.26892323333354
670,180.664015700022,259.3263461999886,226.6833348333336
671,179.76918130001286,245.2532500999805,217.17169197500334
672,143.5120101000066,205.86605199999758,172.20638755000255
673,163.5864326999872,266.7744131999789,220.00809719999475
674,175.01335379999364,270.54267450000043,238.79409005000343
675,180.16763329997775,266.64419560000533,241.42927583333707
676,173.45851119997678,258.42388029998983,231.02698660833266
677,182.370863499993,250.4576737000025,216.30435743332782
678,155.5096689000202,208.2577014999988,178.0977897750005
679,147.5581908999884,198.04720090000774,175.2605402583334
680,144.8575426999887,198.7965018999821,174.85461691666328
681,149.8760282000003,195.87315460000536,170.46564887500185
682,150.2614470999979,199.9122447000118,180.494041291667
683,144.30123230000027,196.40120930000558,169.0417330333245
684,143.59671799998614,192.70240270000068,162.30453912500525
685,145.9881519000046,190.96692450001137,168.9635377583351
686,143.30960310000228,187.63722490001237,166.03104406666534
687,156.94706599999336,195.62566279998282,181.99375835000197
688,143.4717302999925,198.5238956999965,174.19777878333116
689,138.38460719998693,191.98614459999953,173.5659074166615
690,142.9955048999982,198.25422120001167,170.5905210583369
691,144.19120430000476,186.61445579997962,162.4039434249959
692,143.68406920001144,193.96181340000476,163.69628176666689
693,150.11749590002,194.33684659999562,175.87684964166692
694,147.57572680001613,178.62610570000834,166.43797761666792
695,151.90058710001176,197.66648449999047,172.99314438333872
696,168.58556980002322,237.33252519997768,218.9264196666651
697,179.33663979999255,247.5551087000058,216.61495870000363
698,179.1391491999966,263.16898210000363,222.5636765749999
699,173.5500994999893,250.7523813000007,225.04123780833228
700,172.865899299999,251.53153500001645,237.11446526666987
701,176.93856640000013,258.11226900000474,232.75570614166645
702,187.7434099999955,252.99597099999664,235.7557071833362
703,185.47914710000623,260.5277331000252,237.46492285000326
704,140.98673789997702,196.91300450000563,168.6161278749981
705,126.30082330000005,172.09574299998349,155.66013186666532
706,137.645209099981,177.98439510000753,159.8116998333353
707,147.8827372000087,186.9904799000069,167.085084533331
708,138.9583147999947,192.9558475999802,165.31426123332494
709,131.51559640001506,197.17859629998566,173.2795990666685
710,121.63764699999592,194.7238342000055,165.6759794000027
711,138.5145772000251,205.13570620000246,170.63602691667379
712,148.3822984000144,182.01843180001015,166.01237093333717
713,142.9092845999985,186.82828549999977,166.23108049999914
714,130.303659600002,197.90733090002323,170.63457526666753
715,140.4036630000046,189.65719739999622,166.63768746666756
716,132.4630866999796,205.59587980000651,170.93896061666842
717,134.68951120000565,187.38760760001605,162.43709694166805
718,131.76189719999093,206.58094110002276,176.40365627499946
719,138.2324960999831,196.9455486999941,166.59536209999837
720,153.79988569999114,211.77136620000238,177.37393045000258
721,155.4560291999951,194.84903610000038,175.682278508335
722,148.05743610000354,193.52043930001673,170.70760020000066
723,147.15270730000339,188.40418519999366,166.28831844999755
724,155.21815230001812,199.58406519997516,179.49978674165808
725,141.70008660000167,195.51988820001134,174.36885038333276
726,144.60095150000416,200.3920947999868,176.09109152500363
727,148.19760460002,207.50200430001132,189.95067336667125
728,156.19093810001505,209.5211935999978,182.49503540832424
729,164.77920690001338,202.54479400001583,182.56479013333833
730,157.44629729998996,204.54466150002554,185.9909285666654
731,150.9375674999901,207.85948879999341,184.14405428332734
732,155.17346000002,187.56588060001377,170.81574875833516
733,150.77744909998728,209.57424950000132,186.79798491666347
734,157.5491680999985,195.9521195999987,182.8722563583336
735,160.7065350000048,207.14626400000998,191.73768108333266
736,158.75211400000262,211.09116369998083,185.62104662500255
737,157.22232569998596,207.0047522999812,181.70042247499805
738,158.68195199998445,210.70121010000003,189.23200089999833
739,155.13273759998265,211.22704780002823,183.6954528250062
740,156.1734896999842,211.7532764999778,183.81287210832912
741,155.82668810000177,213.4619063999853,194.00602329998947
742,156.46090020000702,210.42946079999092,186.54682469166679
743,148.18969410000136,218.42014080000808,190.29279499166537
744,156.37527290001162,220.87532140000258,195.1373466750059
745,156.1150943999819,217.37215239999932,188.87270317500224
746,158.88174790001358,221.50964539998677,191.63577892500084
747,154.65634889999637,210.93869779998204,181.28277874166815
748,144.9959744999942,202.867336299998,175.2458925000004
749,159.85242219999782,209.0938288999896,191.24299483333502
750,160.1199158000236,212.04132760001812,186.42456701667106
751,153.0817844000121,212.87635669999872,175.89716924166956
752,156.77072900001076,209.52267229999416,184.4878210583362
753,162.1498014999961,209.21495519997552,188.24959040833104
754,122.96583949998603,208.55197729999782,176.2440447666692
755,158.87198960001115,204.76560980000068,189.71304340833254
756,154.88656309997896,191.08111389999976,174.86331665833617
757,154.44119320000755,210.69277789999614,188.23812435833437
758,159.33451549999882,209.83615029999055,182.59530560833323
759,164.4521746999817,214.29774109998834,194.53025170000183
760,159.0880812999967,212.0019828999939,186.33950270832915
761,154.2766448999755,213.88919260000694,179.11095873333397
762,159.39821750001283,187.01608669999405,173.7088483583284
763,160.35172219999367,216.31660890000057,187.59067473333562
764,153.8461328999838,210.39417169999797,180.2570481499982
765,156.71089700001176,209.816951899993,183.59773300833572
766,168.4699597999861,213.51675420001266,196.79299234166683
767,170.1905067000189,215.71631580000394,197.98935927500375
768,165.18124459998216,211.53380840001046,185.613587816663
769,150.29522010000073,217.01274259999627,187.67714391666232
770,174.01923849998275,214.9551805999945,191.96959485000116
771,164.17283740002313,216.67538249999052,198.62006430000474
772,160.2569530000037,215.03814509999938,182.90565142500176
773,174.8051157000009,224.87439090001862,199.09144973333605
774,178.98809169998276,217.65295879999758,206.1930008416651
775,167.99580689999857,222.7912440999935,198.02187074166432
776,166.72884590001195,221.02244000000064,200.3503608083338
777,161.8889313999971,217.70190549999825,191.04101477499594
778,177.52946930000326,227.52053490001708,206.58643350833154
779,164.75275089999195,226.52785949999816,199.0273361833315
780,164.32784499999252,222.0756277999899,204.15486100832882
781,164.69405849999748,219.36826519999886,188.6848606583347
782,159.60101070001838,202.05061069998192,187.59631781666394
783,155.07578800001647,222.69750619999832,196.91639277500022
784,162.4979200999951,228.2305438000185,205.57051133333638
785,171.9506784999976,228.10762280001654,204.67953640000147
786,165.84755149998819,225.67930669998168,205.12186289999713
787,163.93730399999185,222.72808649999206,203.61716069166627
788,177.27456869999878,225.1720403000072,210.9371955916698
789,182.25583830001415,220.49481440000818,207.1480763916649
790,167.45054230000824,225.72049479998532,206.43252719166534
791,162.73351249998086,222.34857650002232,200.46085933333234
792,164.30618650000542,217.35817470002803,188.6671051416682
793,158.68258279998554,225.35998419998214,196.77478467499168
794,168.9676279000123,223.36990079999669,204.69692947500394
795,159.7444964000024,225.31058370001847,205.0023180499969
796,168.92760910000652,229.50740250002127,213.42874135000602
797,173.2349759999779,221.98605889998726,210.41323374999533
798,164.48444080000627,225.9596991999715,208.7915414083327
799,173.09206419999828,235.43238700000802,211.4284663666646
800,161.51189900000463,226.6898199999996,200.82711706666547
801,164.1420431000006,219.78475260001142,197.1443825749957
802,162.0773310000077,229.15528499998618,196.02659309999822
803,170.37238389998674,224.09094610001193,198.2745156666618
804,155.19634389999555,221.52351810000255,195.57076045833674
805,172.7633178999822,216.82644880001317,191.01363516666365
806,163.88919409998925,224.54108850000193,197.0725631666622
807,168.8926133000059,230.0146821999806,208.03993755833167
808,171.7848018000077,230.45322090000263,203.72709627499958
809,163.60242359997937,226.430085400003,202.97546679166166
810,167.7360050000134,227.41707109997515,203.16488270832633
811,172.22011419999762,235.11686439998448,205.62252359166936
812,163.49379619999672,231.03772679998656,210.5694675916675
813,164.70155719999457,226.68155219999608,203.01284617499914
814,181.0375914000033,235.83183680000366,218.4041848166647
815,169.96398679999402,233.20982530000038,212.976575799997
816,165.55732300001546,221.0785423000052,193.37979802499953
